2,20190218,TWC,JMF,JUP
2,20190218,DSV,SWL,8BT
2,20190218,ETB,SJK,SJK
2,20190218,NLT,PBR,AAB
2,20190218,SCN,KNR,FFD
2,20190218,IBL,SSS,SSS
2,20190218,RMS,CRA,ANC
2,20190218,PGN,LLK,LLQ
2,20190218,TDY,CDC,CDX
2,20190218,LNL,PKT,COP
2,20190218,CPO,HHS,HND
2,20190218,DIH,FRZ,IBX
2,20190218,DTP,SKP,KRA
3,20190225,PBR,SCN,NAR
3,20190225,SSS,DSV,AAB
3,20190225,KNR,ETB,TGA
3,20190225,JMF,IBL,IBL
3,20190225,SJK,TWC,FFD
3,20190225,SWL,NLT,OLF
3,20190225,HHS,LNL,VID
3,20190225,LLK,DIH,SHR
3,20190225,CDC,CPO,ANC
3,20190225,FRZ,DTP,JUP
3,20190225,CRA,TDY,CDX
3,20190225,SKP,PGN,8BT
3,20190225,PKT,RMS,RAY
4,20190304,IBL,SJK,SJK
4,20190304,DSV,NLT,OLF
4,20190304,TWC,KNR,FFD
4,20190304,SCN,SWL,8BT
4,20190304,ETB,PBR,AAB
4,20190304,SSS,JMF,JUP
4,20190304,TDY,FRZ,IBX
4,20190304,PKT,LLK,LLQ
4,20190304,CPO,CRA,ANC
4,20190304,PGN,HHS,HND
4,20190304,LNL,CDC,CDX
4,20190304,DTP,DIH,SHR
4,20190304,RMS,SKP,KRA
5,20190311,SWL,ETB,TGA
5,20190311,JMF,DSV,AAB
5,20190311,PBR,TWC,FFD
5,20190311,SJK,SSS,SSS
5,20190311,KNR,IBL,IBL
5,20190311,NLT,SCN,NAR
5,20190311,CDC,PGN,8BT
5,20190311,LLK,DTP,JUP
5,20190311,RMS,LNL,VID
5,20190311,DIH,TDY,CDX
5,20190311,FRZ,CPO,ANC
5,20190311,HHS,PKT,COP
5,20190311,CRA,SKP,KRA
6,20190325,SSS,KNR,FFD
6,20190325,DSV,SCN,NAR
6,20190325,IBL,PBR,AAB
6,20190325,ETB,NLT,OLF
6,20190325,TWC,SWL,8BT
6,20190325,JMF,SJK,SJK
6,20190325,SKP,DIH,SHR
6,20190325,HHS,LLK,LLQ
6,20190325,LNL,FRZ,IBX
6,20190325,PKT,CDC,CDX
6,20190325,PGN,CRA,ANC
6,20190325,TDY,DTP,JUP
6,20190325,CPO,RMS,RAY
7,20190401,NLT,TWC,FFD
7,20190401,SJK,DSV,AAB
7,20190401,SWL,IBL,IBL
7,20190401,KNR,JMF,JUP
7,20190401,PBR,SSS,SSS
7,20190401,SCN,ETB,TGA
7,20190401,CRA,PKT,COP
7,20190401,LLK,TDY,CDX
7,20190401,RMS,PGN,8BT
7,20190401,DTP,CPO,ANC
7,20190401,DIH,LNL,VID
7,20190401,CDC,HHS,HND
7,20190401,FRZ,SKP,KRA
8,20190408,JMF,PBR,AAB
8,20190408,DSV,ETB,TGA
8,20190408,SSS,SWL,8BT
8,20190408,TWC,SCN,NAR
8,20190408,IBL,NLT,OLF
8,20190408,SJK,KNR,FFD
8,20190408,LNL,DTP,JUP
8,20190408,SKP,LLK,LLQ
8,20190408,PGN,DIH,SHR
8,20190408,HHS,CRA,ANC
8,20190408,PKT,FRZ,IBX
8,20190408,CPO,TDY,CDX
8,20190408,CDC,RMS,RAY
9,20190415,SCN,IBL,IBL
9,20190415,KNR,DSV,AAB
9,20190415,NLT,SSS,SSS
9,20190415,PBR,SJK,SJK
9,20190415,SWL,JMF,JUP
9,20190415,ETB,TWC,FFD
9,20190415,FRZ,HHS,HND
9,20190415,LLK,CPO,ANC
9,20190415,DIH,PKT,COP
9,20190415,SKP,LNL,VID
9,20190415,DTP,PGN,8BT
9,20190415,CRA,CDC,CDX
9,20190415,TDY,RMS,RAY
10,20190422,SJK,SWL,8BT
10,20190422,DSV,TWC,FFD
10,20190422,JMF,NLT,OLF
10,20190422,IBL,ETB,TGA
10,20190422,SSS,SCN,NAR
10,20190422,KNR,PBR,AAB
10,20190422,PGN,TDY,CDX
10,20190422,CRA,LLK,LLQ
10,20190422,PKT,DTP,JUP
10,20190422,RMS,FRZ,IBX
10,20190422,HHS,DIH,SHR
10,20190422,LNL,CPO,ANC
10,20190422,CDC,SKP,KRA
11,20190429,ETB,SSS,SSS
11,20190429,DSV,PBR,AAB
11,20190429,SCN,JMF,JUP
11,20190429,SWL,KNR,FFD
11,20190429,NLT,SJK,SJK
11,20190429,TWC,IBL,IBL
11,20190429,DIH,CDC,CDX
11,20190429,LNL,LLK,LLQ
11,20190429,SKP,HHS,HND
11,20190429,CPO,PGN,8BT
11,20190429,TDY,PKT,COP
11,20190429,FRZ,CRA,ANC
11,20190429,DTP,RMS,RAY
12,20190506,KNR,NLT,OLF
12,20190506,IBL,DSV,AAB
12,20190506,SJK,SCN,NAR
12,20190506,SSS,TWC,FFD
12,20190506,JMF,ETB,TGA
12,20190506,PBR,SWL,8BT
12,20190506,PKT,CPO,ANC
12,20190506,LLK,FRZ,IBX
12,20190506,SKP,TDY,CDX
12,20190506,CRA,DIH,SHR
12,20190506,CDC,DTP,JUP
12,20190506,PGN,LNL,VID
12,20190506,HHS,RMS,RAY
