9,2015-04-13,DSV,CRA,1,T2,KevinL,18424000,EricC,8068000,JonH,21920000,EvanA,8647000,5,0
9,2015-04-13,DSV,CRA,1,Elvira,MeghanW,825000,ShelbyK,526000,LukeC,768000,MichaelW,1447000,2,3
9,2015-04-13,DSV,CRA,1,AlienPoker,LaurenA,1116000,AaronG,194000,SherryS,358000,AntsW,125000,5,0
9,2015-04-13,DSV,CRA,2,Elvira,GeorgeL,4511000,KevinL,310000,,,,,0,3
9,2015-04-13,DSV,CRA,2,Troopers,HeatherW,34266000,ToddR,33956000,,,,,1,2
9,2015-04-13,DSV,CRA,2,JM,EricC,1505216000,DaveS,6171395000,,,,,3,0
9,2015-04-13,DSV,CRA,2,Sopranos,AntsW,9062000,HannahH,6535000,,,,,1,2
9,2015-04-13,DSV,CRA,2,NoFear,EvanA,142290000,LaurenA,458018000,,,,,3,0
9,2015-04-13,DSV,CRA,2,BigGuns,ShelbyK,457000,SherryS,82000,,,,,0,3
9,2015-04-13,DSV,CRA,3,JD,DaveS,353994000,GeorgeL,71318000,,,,,3,0
9,2015-04-13,DSV,CRA,3,Elvis,ToddR,65294000,AaronG,105461000,,,,,1,2
9,2015-04-13,DSV,CRA,3,T2,JonH,62050000,MichaelW,10555000,,,,,3,0
9,2015-04-13,DSV,CRA,3,Sopranos,HannahH,39693000,ShelbyK,10554000,,,,,3,0
9,2015-04-13,DSV,CRA,3,DrWho,LukeC,21698000,EvanA,6145000,,,,,3,0
9,2015-04-13,DSV,CRA,3,AlienPoker,SherryS,139000,EricC,492000,,,,,0,3
9,2015-04-13,DSV,CRA,4,Troopers,HeatherW,49868000,LaurenA,43084000,EricC,15465000,MeghanW,36380000,3,2
9,2015-04-13,DSV,CRA,4,BlackKnight,EvanA,347000,LukeC,873000,AaronG,734000,KevinL,641000,4,1
9,2015-04-13,DSV,CRA,4,WWE,MichaelW,14207000,HannahH,27723000,GeorgeL,12891000,JonH,12483000,3,2
9,2015-04-13,DSV,CRA,5,0,0,0,0,0,,,,,0,0
9,2015-04-13,DSV,CRA,5,0,0,0,0,0,,,,,0,0
9,2015-04-13,DSV,CRA,5,0,0,0,0,0,,,,,0,0
9,2015-04-13,DSV,CRA,6,,,,,,,,,,6,3
